,time,중지,검지,약지,소지,엄지,target
3,11.34,-1.06246,0.05657,0.03172,-0.5436,-3.62917,2
3,11.505,-1.10359,0.00535,-0.01983,-0.60506,-3.8366,2
3,11.671,-1.15176,-0.04943,-0.06939,-0.66544,-3.94192,2
3,11.836,-1.1946,-0.10396,-0.11673,-0.72277,-4.04083,2
3,12.002,-1.2319,-0.1613,-0.16629,-0.77989,-4.12096,2
3,12.167,-1.27069,-0.21251,-0.21858,-0.83462,-4.1466,2
3,12.333,-1.31609,-0.2566,-0.26344,-0.89109,-4.27367,2
3,12.499,-1.35914,-0.30501,-0.30483,-0.94495,-4.39983,2
3,12.664,-1.39814,-0.35954,-0.34894,-1.00055,-4.49485,2
3,12.83,-1.43501,-0.41432,-0.39454,-1.05115,-4.52392,2
3,12.996,-1.47274,-0.44898,-0.44411,-1.10327,-4.57475,2
3,13.162,-1.51814,-0.49179,-0.485,-1.15735,-4.64802,2
3,13.327,-1.55565,-0.53663,-0.54695,-1.21469,-4.75425,2
3,13.493,-1.59508,-0.58938,-0.58339,-1.26181,-4.83347,2
3,13.659,-1.62577,-0.64238,-0.6156,-1.31481,-4.77028,2
3,13.826,-1.66306,-0.67347,-0.656,-1.36302,-4.95665,2
3,13.993,-1.70036,-0.70481,-0.67706,-1.40906,-5.05304,2
3,14.158,-1.73127,-0.74584,-0.72217,-1.45728,-5.16729,2
3,14.324,-1.77134,-0.78533,-0.74794,-1.49897,-5.24536,2
3,14.49,-1.80544,-0.82253,-0.79329,-1.54198,-5.23826,2
3,14.657,-1.84167,-0.85668,-0.8322,-1.58672,-5.36762,2
3,14.823,-1.8681,-0.89312,-0.85451,-1.6282,-5.44661,2
3,14.989,-1.89985,-0.93287,-0.87681,-1.66251,-5.34335,2
3,15.155,-1.7415,-0.81973,-0.0907,-1.59909,-3.8469,1
3,15.32,-1.21314,-0.41942,1.13034,-1.08764,3.95909,1
3,15.486,1.3536,0.97593,4.89756,0.78033,16.99579,1
3,15.651,4.44123,1.67972,4.27105,1.4158,18.90825,1
3,15.817,2.46316,1.18819,3.27132,0.73928,15.45446,1
3,15.982,1.55479,0.37738,2.11149,-0.08644,13.22559,1
3,16.148,0.90197,-0.17709,1.3856,-0.69975,11.84064,1
3,16.313,0.44161,-0.54275,0.9073,-1.09654,10.83598,1
3,16.479,0.0925,-0.86916,0.51969,-1.44815,10.04334,1
3,16.644,-0.24595,-1.17366,0.19008,-1.77023,9.35144,1
3,16.81,-0.52068,-1.41268,-0.0793,-2.0163,8.79279,1
3,16.976,-0.7483,-1.6071,-0.30086,-2.23565,8.30718,1
3,17.141,-0.94481,-1.79107,-0.51003,-2.44349,7.8946,1
3,17.307,-1.08292,-1.96409,-0.69615,-2.62896,7.44585,1
3,17.473,-1.253,-2.11723,-0.81312,-2.77469,7.10447,1
3,17.639,-1.43288,-2.26987,-0.98883,-2.94691,6.7805,1
3,17.804,-1.54648,-2.40568,-1.14818,-3.08156,6.49935,1
3,17.97,-1.65411,-2.51474,-1.28498,-3.20232,6.20193,1
3,18.137,-1.75983,-2.62839,-1.40691,-3.31655,5.93818,1
3,18.302,-1.88579,-2.72929,-1.5001,-3.41841,5.66297,1
3,18.468,-2.01367,-2.81924,-1.60666,-3.50919,5.43654,1
3,18.633,-2.08592,-2.91123,-1.7167,-3.60041,5.19362,1
3,18.799,-2.16627,-2.99277,-1.83615,-3.6901,4.96306,1
3,18.964,-2.26623,-3.09265,-1.94668,-3.77915,4.79249,1
3,19.13,-2.38984,-3.17827,-2.0354,-3.86233,4.51911,1
3,19.295,-2.50408,-3.25752,-2.13429,-3.9379,4.3142,1
3,19.461,-2.59274,-3.32963,-2.21731,-4.00458,4.13378,1
3,19.627,-2.66777,-3.39129,-2.2872,-4.06148,3.95039,1
3,19.792,-2.73661,-3.45678,-2.33701,-4.1288,3.78577,1
3,19.959,-2.80694,-3.53679,-2.43788,-4.19657,3.59253,1
3,20.124,-2.90456,-3.60228,-2.52065,-4.26259,3.43753,1
3,20.291,-2.95869,-3.66471,-2.59946,-4.3234,3.29764,1
3,20.456,-3.03883,-3.72637,-2.67827,-4.38443,3.15752,1
3,20.623,-3.12067,-3.78804,-2.74023,-4.44784,3.06479,1
4,0.239,-0.09613,-0.05506,-0.04054,-0.10034,-0.20866,1
4,0.405,-0.21321,-0.19652,-0.10482,-0.20816,-0.33661,1
